Latitude (decimal degrees):	37.779
Longitude (decimal degrees):	-122.420
Elevation (m):	19
Radiation database:	PVGIS-NSRDB


Slope: 0 deg. 
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20150915:2100,639.91,781.37,53.07,18.15,6.55,0.0
20150915:2200,736.24,900.45,46.4,18.18,6.83,0.0
20150915:2300,351.78,427.17,37.01,17.89,7.17,0.0
20150916:0000,385.09,461.99,25.84,17.41,7.24,0.0
20150916:0100,18.26,35.61,14.29,16.76,6.97,0.0
20150916:0200,0.0,3.31,2.47,15.89,5.79,0.0
20150916:0300,0.0,0.0,0.0,15.31,5.38,0.0
20150916:0400,0.0,0.0,0.0,14.96,4.83,0.0
20150916:0500,0.0,0.0,0.0,14.64,4.0,0.0
20150916:0600,0.0,0.0,0.0,14.32,3.45,0.0
20150916:0700,0.0,0.0,0.0,14.39,3.24,0.0
20150916:0800,0.0,0.0,0.0,14.14,2.97,0.0
20150916:0900,0.0,0.0,0.0,13.96,2.69,0.0
20150916:1000,0.0,0.0,0.0,13.89,2.69,0.0
20150916:1100,0.0,0.0,0.0,13.92,2.83,0.0
20150916:1200,0.0,0.0,0.0,14.13,3.1,0.0
20150916:1300,0.0,0.0,0.0,14.17,2.9,0.0
20150916:1400,0.0,0.0,0.0,13.9,1.79,0.0
20150916:1500,215.65,265.15,12.71,14.89,1.59,0.0
20150916:1600,252.4,310.0,24.32,16.3,3.17,0.0
20150916:1700,587.67,719.84,35.28,17.71,4.41,0.0
20150916:1800,709.48,876.98,44.9,18.68,5.24,0.0
20150916:1900,195.83,250.44,52.0,18.5,4.9,0.0
20150916:2000,301.9,376.98,54.94,18.96,5.31,0.0
20150916:2100,295.39,368.96,52.68,19.16,5.72,0.0
20150916:2200,142.14,186.85,46.03,18.68,5.59,0.0
20150916:2300,159.3,205.9,36.67,18.31,5.52,0.0
20150917:0000,140.77,183.04,25.52,18.15,5.52,0.0
20150917:0100,4.64,15.31,13.98,17.93,5.38,0.0
20150917:0200,1.97,10.37,2.16,17.65,5.24,0.0
20150917:0300,0.0,0.0,0.0,17.3,4.69,0.0
20150917:0400,0.0,0.0,0.0,17.04,4.21,0.0
20150917:0500,0.0,0.0,0.0,16.95,4.0,0.0
20150917:0600,0.0,0.0,0.0,16.83,3.59,0.0
20150917:0700,0.0,0.0,0.0,16.5,2.62,0.0
20150917:0800,0.0,0.0,0.0,16.07,2.07,0.0
20150917:0900,0.0,0.0,0.0,15.72,1.52,0.0
20150917:1000,0.0,0.0,0.0,15.03,1.1,0.0
20150917:1100,0.0,0.0,0.0,14.76,0.9,0.0
20150917:1200,0.0,0.0,0.0,14.18,0.97,0.0
20150917:1300,0.0,0.0,0.0,13.94,1.31,0.0
20150917:1400,0.0,0.0,0.0,13.73,1.59,0.0
20150917:1500,24.14,43.22,12.55,14.45,1.79,0.0
20150917:1600,80.6,112.64,24.14,15.55,2.14,0.0
20150917:1700,138.42,181.44,35.06,16.78,2.34,0.0
20150917:1800,328.52,409.1,44.63,18.12,2.76,0.0
20150917:1900,691.5,867.89,51.68,18.67,3.45,0.0
20150917:2000,683.91,854.19,54.56,19.57,4.14,1.0
20150917:2100,693.86,867.08,52.28,20.17,4.69,0.0
20150917:2200,717.48,896.18,45.66,20.41,5.24,0.0
20150917:2300,733.3,911.91,36.32,20.19,5.79,0.0
20150918:0000,715.58,882.52,25.19,19.55,6.07,0.0
20150918:0100,596.9,723.61,13.67,18.55,5.93,0.0
20150918:0200,0.48,7.04,1.85,17.39,5.52,0.0
20150918:0300,0.0,0.0,0.0,16.54,5.24,0.0
20150918:0400,0.0,0.0,0.0,16.14,4.83,0.0
20150918:0500,0.0,0.0,0.0,15.89,4.41,0.0
20150918:0600,0.0,0.0,0.0,15.67,3.86,0.0
20150918:0700,0.0,0.0,0.0,15.5,2.48,0.0
20150918:0800,0.0,0.0,0.0,15.03,2.14,0.0
20150918:0900,0.0,0.0,0.0,14.43,2.0,0.0
20150918:1000,0.0,0.0,0.0,14.05,2.21,0.0
20150918:1100,0.0,0.0,0.0,13.73,2.28,0.0
20150918:1200,0.0,0.0,0.0,13.36,2.14,0.0
20150918:1300,0.0,0.0,0.0,12.82,1.72,0.0
20150918:1400,0.0,0.0,0.0,13.31,1.31,0.0
20150918:1500,539.93,660.21,12.38,13.5,1.31,0.0
20150918:1600,678.2,858.36,23.96,16.26,1.66,0.0
20150918:1700,710.08,909.81,34.85,18.03,1.93,0.0
20150918:1800,701.36,899.06,44.37,19.7,2.41,0.0
20150918:1900,684.62,871.03,51.34,20.26,2.97,0.0
20150918:2000,677.84,857.16,54.17,21.36,3.79,0.0
20150918:2100,690.25,870.19,51.89,22.0,4.76,0.0
20150918:2200,714.96,901.6,45.28,22.24,5.24,0.0
20150918:2300,728.43,919.2,35.97,22.19,5.24,0.0
20150919:0000,710.92,893.2,24.86,21.74,5.1,0.0
20150919:0100,595.16,733.59,13.35,20.64,4.97,0.0
20150919:0200,0.28,6.54,1.54,19.13,4.62,0.0
20150919:0300,0.0,0.0,0.0,18.05,3.86,0.0
20150919:0400,0.0,0.0,0.0,17.46,3.03,0.0
20150919:0500,0.0,0.0,0.0,16.89,2.48,0.0
20150919:0600,0.0,0.0,0.0,16.23,2.14,0.0
20150919:0700,0.0,0.0,0.0,15.3,1.72,0.0
20150919:0800,0.0,0.0,0.0,14.56,1.79,0.0
20150919:0900,0.0,0.0,0.0,13.91,1.72,0.0
20150919:1000,0.0,0.0,0.0,13.33,1.52,0.0
20150919:1100,0.0,0.0,0.0,13.75,1.17,0.0
20150919:1200,0.0,0.0,0.0,14.37,0.55,0.0
20150919:1300,0.0,0.0,0.0,14.25,0.28,0.0
20150919:1400,0.0,0.0,0.0,14.16,0.41,0.0
20150919:1500,527.2,652.51,12.21,13.88,0.55,0.0
20150919:1600,669.15,852.49,23.77,14.77,0.83,0.0
20150919:1700,695.7,902.1,34.63,16.89,0.9,0.0
20150919:1800,682.15,890.91,44.1,19.62,1.17,0.0
20150919:1900,656.78,861.33,51.01,22.96,1.66,0.0
20150919:2000,650.81,847.12,53.78,24.08,2.34,0.0
20150919:2100,663.45,860.64,51.49,24.91,3.17,0.0
20150919:2200,688.48,891.94,44.91,25.44,3.86,0.0
20150919:2300,703.75,910.12,35.63,25.54,4.21,0.0
20150920:0000,688.6,883.54,24.54,25.05,4.41,0.0
20150920:0100,571.18,718.16,13.04,23.89,4.21,0.0
20150920:0200,0.0,5.58,1.22,22.05,3.72,0.0
20150920:0300,0.0,0.0,0.0,20.52,3.45,0.0
20150920:0400,0.0,0.0,0.0,19.62,3.1,0.0
20150920:0500,0.0,0.0,0.0,19.05,2.41,0.0
20150920:0600,0.0,0.0,0.0,18.14,1.59,0.0
20150920:0700,0.0,0.0,0.0,17.45,1.24,0.0
20150920:0800,0.0,0.0,0.0,17.29,1.03,0.0
20150920:0900,0.0,0.0,0.0,17.54,0.69,0.0
20150920:1000,0.0,0.0,0.0,17.27,0.34,0.0
20150920:1100,0.0,0.0,0.0,17.1,0.48,0.0
20150920:1200,0.0,0.0,0.0,16.93,0.69,0.0
20150920:1300,0.0,0.0,0.0,16.8,0.76,0.0
20150920:1400,0.0,0.0,0.0,16.6,1.17,0.0
20150920:1500,536.55,661.61,12.05,15.36,1.38,0.0
20150920:1600,665.14,860.12,23.59,19.37,1.31,0.0
20150920:1700,684.85,908.02,34.41,22.78,1.31,0.0
20150920:1800,666.51,893.01,43.83,25.64,1.45,0.0
20150920:1900,639.91,860.19,50.68,26.7,1.31,0.0
20150920:2000,624.53,843.1,53.4,27.75,1.17,0.0
20150920:2100,643.0,855.31,51.09,27.79,2.28,0.0
20150920:2200,671.47,884.87,44.53,27.52,3.17,0.0
20150920:2300,688.02,900.97,35.28,26.99,3.59,0.0
20150921:0000,670.79,871.11,24.21,26.29,3.66,0.0
20150921:0100,548.26,696.72,12.72,24.97,3.31,0.0
20150921:0200,0.0,4.62,0.91,23.28,2.83,0.0
20150921:0300,0.0,0.0,0.0,21.88,2.76,0.0
20150921:0400,0.0,0.0,0.0,21.19,2.76,0.0
20150921:0500,0.0,0.0,0.0,20.8,2.41,0.0
20150921:0600,0.0,0.0,0.0,20.25,2.0,0.0
20150921:0700,0.0,0.0,0.0,19.4,1.03,0.0
20150921:0800,0.0,0.0,0.0,18.88,0.97,0.0
20150921:0900,0.0,0.0,0.0,18.01,1.1,0.0
20150921:1000,0.0,0.0,0.0,16.99,1.31,0.0
20150921:1100,0.0,0.0,0.0,16.7,1.17,0.0
20150921:1200,0.0,0.0,0.0,17.13,0.9,0.0
20150921:1300,0.0,0.0,0.0,16.6,1.03,0.0
20150921:1400,0.0,0.0,0.0,15.46,1.38,0.0
20150921:1500,499.5,614.69,11.88,16.21,1.45,0.0
20150921:1600,642.88,820.8,23.4,18.67,1.52,0.0
20150921:1700,672.75,874.44,34.19,20.82,1.59,0.0
20150921:1800,660.0,865.56,43.56,22.9,1.66,0.0
20150921:1900,640.1,838.74,50.34,24.24,1.93,0.0
20150921:2000,635.81,826.07,53.01,25.25,2.76,0.0
20150921:2100,649.64,841.52,50.69,25.49,3.38,0.0
20150921:2200,677.04,873.96,44.16,25.38,4.0,0.0
20150921:2300,694.8,891.74,34.93,24.55,4.28,0.0
20150922:0000,679.01,862.87,23.88,22.78,4.0,0.0
20150922:0100,552.8,690.64,12.41,21.38,3.17,0.0
20150922:0200,0.0,0.0,0.0,19.8,2.69,0.0
20150922:0300,0.0,0.0,0.0,18.51,2.55,0.0
20150922:0400,0.0,0.0,0.0,17.7,2.21,0.0
20150922:0500,0.0,0.0,0.0,17.02,2.0,0.0
20150922:0600,0.0,0.0,0.0,16.63,2.07,0.0
20150922:0700,0.0,0.0,0.0,17.05,2.76,0.0
20150922:0800,0.0,0.0,0.0,16.43,2.83,0.0
20150922:0900,0.0,0.0,0.0,15.84,2.97,0.0
20150922:1000,0.0,0.0,0.0,15.43,2.97,0.0
20150922:1100,0.0,0.0,0.0,15.3,3.17,0.0
20150922:1200,0.0,0.0,0.0,14.98,3.31,0.0
20150922:1300,0.0,0.0,0.0,14.65,3.59,0.0
20150922:1400,0.0,0.0,0.0,14.39,3.79,0.0
20150922:1500,17.8,34.71,11.71,14.53,4.28,0.0
20150922:1600,83.99,115.9,23.21,15.07,4.41,0.0
20150922:1700,181.43,229.24,33.97,15.91,4.48,0.0
20150922:1800,235.29,293.73,43.29,16.73,4.76,0.0
20150922:1900,287.76,357.49,50.01,17.27,4.76,0.0
20150922:2000,347.4,430.0,52.62,18.04,5.03,0.0
20150922:2100,378.76,467.21,50.29,18.28,5.31,0.0
20150922:2200,274.1,340.51,43.78,18.05,5.45,0.0
20150922:2300,301.52,369.53,34.58,17.66,5.31,0.0
20150923:0000,156.83,200.18,23.55,16.96,5.1,0.0
20150923:0100,25.89,45.79,12.09,16.39,4.9,0.0
20150923:0200,0.0,0.0,0.0,15.61,4.69,0.0
20150923:0300,0.0,0.0,0.0,15.11,4.34,0.0
20150923:0400,0.0,0.0,0.0,14.91,4.21,0.0
20150923:0500,0.0,0.0,0.0,14.79,3.86,0.0
20150923:0600,0.0,0.0,0.0,14.66,3.45,0.0
20150923:0700,0.0,0.0,0.0,14.31,3.17,0.0
20150923:0800,0.0,0.0,0.0,14.09,2.97,0.0
20150923:0900,0.0,0.0,0.0,13.86,2.83,0.0
20150923:1000,0.0,0.0,0.0,13.62,2.48,0.0
20150923:1100,0.0,0.0,0.0,13.5,2.41,0.0
20150923:1200,0.0,0.0,0.0,13.3,2.41,0.0
20150923:1300,0.0,0.0,0.0,13.15,2.41,0.0
20150923:1400,0.0,0.0,0.0,12.93,2.34,0.0
20150923:1500,523.39,632.85,11.53,13.74,2.14,0.0
20150923:1600,674.06,841.69,23.02,15.8,2.28,0.0
20150923:1700,704.62,889.91,33.75,17.46,2.55,0.0
20150923:1800,692.12,876.3,43.01,19.16,2.97,0.0
20150923:1900,667.55,843.98,49.67,19.39,2.9,0.0
20150923:2000,657.69,829.04,52.23,20.68,3.52,0.0
20150923:2100,667.44,843.63,49.9,21.66,4.0,1.0
20150923:2200,691.8,876.28,43.4,22.12,4.34,0.0
20150923:2300,705.28,893.18,34.23,22.17,4.48,0.0
20150924:0000,685.85,863.07,23.23,21.77,4.55,0.0
20150924:0100,281.05,346.73,11.78,20.97,4.28,0.0
20150924:0200,0.0,0.0,0.0,19.95,3.45,0.0
20150924:0300,0.0,0.0,0.0,19.29,2.97,0.0
20150924:0400,0.0,0.0,0.0,18.84,2.55,0.0
20150924:0500,0.0,0.0,0.0,18.29,2.14,0.0
20150924:0600,0.0,0.0,0.0,17.54,1.93,0.0
20150924:0700,0.0,0.0,0.0,16.24,1.66,0.0
20150924:0800,0.0,0.0,0.0,15.68,1.93,0.0
20150924:0900,0.0,0.0,0.0,15.44,2.0,0.0
20150924:1000,0.0,0.0,0.0,15.13,1.79,0.0
20150924:1100,0.0,0.0,0.0,14.81,1.45,0.0
20150924:1200,0.0,0.0,0.0,14.93,1.86,0.0
20150924:1300,0.0,0.0,0.0,14.88,1.72,0.0
20150924:1400,0.0,0.0,0.0,15.01,1.03,0.0
20150924:1500,20.62,38.67,11.36,15.26,1.66,0.0
20150924:1600,321.37,392.69,22.83,17.19,2.76,0.0
20150924:1700,514.19,638.89,33.52,18.71,2.62,0.0
20150924:1800,676.35,873.38,42.74,20.62,2.0,0.0
20150924:1900,638.65,842.86,49.33,22.76,1.1,0.0
20150924:2000,628.66,829.03,51.85,24.63,1.52,0.0
20150924:2100,647.16,845.78,49.5,25.52,2.69,0.0
20150924:2200,468.42,597.12,43.02,25.64,4.21,0.0
20150924:2300,647.68,821.45,33.88,24.85,5.17,0.0
20150925:0000,502.96,623.72,22.9,23.28,5.45,0.0
20150925:0100,194.23,245.47,11.46,21.68,4.97,0.0
20150925:0200,0.0,0.0,0.0,20.14,4.14,0.0
20150925:0300,0.0,0.0,0.0,19.22,3.38,0.0
20150925:0400,0.0,0.0,0.0,18.66,2.62,0.0
20150925:0500,0.0,0.0,0.0,18.05,2.07,0.0
20150925:0600,0.0,0.0,0.0,17.27,1.93,0.0
20150925:0700,0.0,0.0,0.0,16.91,2.62,0.0
20150925:0800,0.0,0.0,0.0,16.2,2.48,0.0
20150925:0900,0.0,0.0,0.0,15.52,2.34,0.0
20150925:1000,0.0,0.0,0.0,14.87,2.14,0.0
20150925:1100,0.0,0.0,0.0,14.39,2.07,0.0
20150925:1200,0.0,0.0,0.0,13.78,1.66,0.0
20150925:1300,0.0,0.0,0.0,13.36,1.59,0.0
20150925:1400,0.0,0.0,0.0,13.32,2.21,0.0
20150925:1500,515.49,623.23,11.19,14.34,2.34,0.0
20150925:1600,664.15,828.08,22.63,16.39,2.48,0.0
20150925:1700,695.28,879.52,33.29,18.05,2.55,0.0
20150925:1800,677.56,863.88,42.46,19.65,2.48,0.0
20150925:1900,655.54,832.13,48.99,21.07,3.17,0.0
20150925:2000,649.28,816.02,51.46,21.95,4.41,0.0
20150925:2100,665.66,830.89,49.1,21.83,5.59,0.0
20150925:2200,692.26,861.97,42.65,21.25,5.86,0.0
20150925:2300,602.08,742.98,33.53,20.71,5.59,0.0
20150926:0000,679.13,842.08,22.57,20.17,5.17,0.0
20150926:0100,86.82,119.47,11.15,19.21,4.83,0.0
20150926:0200,0.0,0.0,0.0,17.99,4.34,0.0
20150926:0300,0.0,0.0,0.0,17.14,4.07,0.0
20150926:0400,0.0,0.0,0.0,16.69,3.52,0.0
20150926:0500,0.0,0.0,0.0,16.36,3.17,0.0
20150926:0600,0.0,0.0,0.0,16.07,2.83,0.0
20150926:0700,0.0,0.0,0.0,15.98,2.28,0.0
20150926:0800,0.0,0.0,0.0,15.67,2.41,0.0
20150926:0900,0.0,0.0,0.0,15.4,2.55,0.0
20150926:1000,0.0,0.0,0.0,15.26,2.55,0.0
20150926:1100,0.0,0.0,0.0,15.1,2.48,0.0
20150926:1200,0.0,0.0,0.0,14.89,2.41,0.0
20150926:1300,0.0,0.0,0.0,14.67,2.34,0.0
20150926:1400,0.0,0.0,0.0,14.51,2.34,0.0
20150926:1500,205.19,252.4,11.01,15.18,2.34,0.0
20150926:1600,442.96,540.65,22.44,17.08,2.62,0.0
20150926:1700,528.97,655.54,33.06,18.63,2.97,0.0
20150926:1800,665.52,840.27,42.17,20.21,3.31,0.0
20150926:1900,644.69,809.63,48.65,20.23,3.59,0.0
20150926:2000,632.81,795.01,51.07,21.2,3.79,0.0
20150926:2100,643.29,810.64,48.7,21.8,4.07,0.0
20150926:2200,670.58,844.55,42.27,21.84,4.48,0.0
20150926:2300,685.43,861.34,33.18,21.39,4.55,0.0
20150927:0000,664.32,829.41,22.24,20.65,4.41,0.0
20150927:0100,519.67,637.1,10.84,19.53,3.86,0.0
20150927:0200,0.0,0.0,0.0,18.41,2.97,0.0
20150927:0300,0.0,0.0,0.0,17.68,2.62,0.0
20150927:0400,0.0,0.0,0.0,17.16,2.34,0.0
20150927:0500,0.0,0.0,0.0,16.68,2.21,0.0
20150927:0600,0.0,0.0,0.0,16.22,2.0,0.0
20150927:0700,0.0,0.0,0.0,15.69,1.93,0.0
20150927:0800,0.0,0.0,0.0,15.4,1.93,0.0
20150927:0900,0.0,0.0,0.0,15.18,1.86,0.0
20150927:1000,0.0,0.0,0.0,14.67,1.72,0.0
20150927:1100,0.0,0.0,0.0,14.37,1.79,0.0
20150927:1200,0.0,0.0,0.0,14.01,1.66,0.0
20150927:1300,0.0,0.0,0.0,13.86,1.59,0.0
20150927:1400,0.0,0.0,0.0,13.97,1.59,0.0
20150927:1500,0.96,8.1,10.83,14.69,1.72,0.0
20150927:1600,345.55,421.28,22.24,15.9,1.86,0.0
20150927:1700,392.57,483.16,32.83,17.07,2.14,0.0
20150927:1800,423.24,526.74,41.89,18.35,2.34,0.0
20150927:1900,595.91,761.15,48.3,19.3,1.59,0.0
20150927:2000,564.09,720.01,50.68,20.33,1.79,0.0
20150927:2100,437.84,555.52,48.3,21.14,2.28,0.0
20150927:2200,597.78,756.45,41.89,21.16,3.03,0.0
20150927:2300,586.16,732.48,32.83,20.28,3.45,0.0
20150928:0000,250.67,311.33,21.92,19.02,3.31,0.0
20150928:0100,523.57,641.36,10.52,17.98,3.03,1.0
20150928:0200,0.0,0.0,0.0,16.8,2.34,0.0
20150928:0300,0.0,0.0,0.0,15.99,1.79,0.0
20150928:0400,0.0,0.0,0.0,15.35,1.45,0.0
20150928:0500,0.0,0.0,0.0,14.93,1.79,0.0
20150928:0600,0.0,0.0,0.0,14.7,2.07,0.0
20150928:0700,0.0,0.0,0.0,14.66,1.59,0.0
20150928:0800,0.0,0.0,0.0,14.02,1.59,0.0
20150928:0900,0.0,0.0,0.0,13.62,1.45,0.0
20150928:1000,0.0,0.0,0.0,13.4,1.38,0.0
20150928:1100,0.0,0.0,0.0,13.46,1.31,0.0
20150928:1200,0.0,0.0,0.0,13.43,1.17,0.0
20150928:1300,0.0,0.0,0.0,13.46,1.1,0.0
20150928:1400,0.0,0.0,0.0,13.61,1.03,0.0
20150928:1500,421.97,511.68,10.66,13.87,0.97,0.0
20150928:1600,35.17,57.6,22.04,15.44,0.97,0.0
20150928:1700,554.72,699.34,32.6,17.17,1.1,0.0
20150928:1800,514.46,647.8,41.61,18.95,1.86,0.0
20150928:1900,531.02,663.95,47.96,17.49,2.14,0.0
20150928:2000,556.09,695.01,50.29,18.74,2.83,0.0
20150928:2100,652.89,819.29,47.9,19.4,3.38,0.0
20150928:2200,682.65,854.74,41.52,19.4,3.93,0.0
20150928:2300,702.6,875.63,32.48,18.76,4.21,0.0
20150929:0000,680.92,843.56,21.59,17.75,3.86,0.0
20150929:0100,12.5,27.5,10.21,16.58,3.52,0.0
20150929:0200,0.0,0.0,0.0,15.6,3.1,0.0
20150929:0300,0.0,0.0,0.0,15.01,2.83,0.0
20150929:0400,0.0,0.0,0.0,14.62,2.69,0.0
20150929:0500,0.0,0.0,0.0,14.33,2.69,0.0
20150929:0600,0.0,0.0,0.0,14.03,2.62,0.0
20150929:0700,0.0,0.0,0.0,13.22,2.83,0.0
20150929:0800,0.0,0.0,0.0,13.07,2.76,0.0
20150929:0900,0.0,0.0,0.0,13.01,2.62,0.0
20150929:1000,0.0,0.0,0.0,13.07,2.41,0.0
20150929:1100,0.0,0.0,0.0,13.16,2.9,0.0
20150929:1200,0.0,0.0,0.0,13.17,2.83,0.0
20150929:1300,0.0,0.0,0.0,13.32,2.83,0.0
20150929:1400,0.0,0.0,0.0,13.34,2.41,0.0
20150929:1500,14.18,29.6,10.48,13.58,2.41,0.0
20150929:1600,47.63,72.67,21.84,14.1,2.14,0.0
20150929:1700,344.5,420.29,32.36,15.02,2.14,0.0
20150929:1800,674.68,844.48,41.32,16.16,2.41,0.0
20150929:1900,647.43,808.52,47.61,17.11,2.69,0.0
20150929:2000,558.42,694.01,49.9,17.8,2.97,0.0
20150929:2100,561.65,697.17,47.51,18.18,3.38,0.0
20150929:2200,499.36,614.88,41.14,17.89,3.66,0.0
20150929:2300,514.97,629.74,32.14,17.63,3.86,0.0
20150930:0000,169.5,214.57,21.27,16.92,4.0,0.0
20150930:0100,46.16,70.44,9.9,15.91,3.66,0.0
20150930:0200,0.0,0.0,0.0,15.13,3.31,0.0
20150930:0300,0.0,0.0,0.0,14.69,3.24,0.0
20150930:0400,0.0,0.0,0.0,14.37,3.31,0.0
20150930:0500,0.0,0.0,0.0,14.23,2.97,0.0
20150930:0600,0.0,0.0,0.0,14.12,2.76,0.0
20150930:0700,0.0,0.0,0.0,13.77,2.55,0.0
20150930:0800,0.0,0.0,0.0,13.83,2.9,0.0
20150930:0900,0.0,0.0,0.0,13.77,2.55,0.0
20150930:1000,0.0,0.0,0.0,13.64,2.41,0.0
20150930:1100,0.0,0.0,0.0,13.71,2.41,0.0
20150930:1200,0.0,0.0,0.0,13.71,2.0,0.0
20150930:1300,0.0,0.0,0.0,13.71,1.45,0.0
20150930:1400,0.0,0.0,0.0,13.53,1.38,0.0
20150930:1500,5.23,16.12,10.3,13.87,1.66,0.0
20150930:1600,6.46,18.14,21.64,14.64,1.59,0.0
20150930:1700,49.69,75.62,32.12,15.3,1.38,0.0
20150930:1800,106.57,144.23,41.03,15.8,1.17,0.0
20150930:1900,135.23,179.27,47.27,16.3,0.41,0.0
20150930:2000,54.97,83.0,49.51,17.18,1.24,0.0
20150930:2100,451.25,569.65,47.11,18.05,1.24,0.0
20150930:2200,394.96,496.5,40.77,18.83,1.38,0.0
20150930:2300,203.05,258.53,31.79,18.95,2.48,0.0
20151001:0000,68.01,98.91,20.94,18.89,2.62,0.0
20151001:0100,13.17,28.66,9.59,18.26,2.9,0.0
20151001:0200,0.0,0.0,0.0,17.29,2.34,0.0
20151001:0300,0.0,0.0,0.0,16.6,2.34,0.0
20151001:0400,0.0,0.0,0.0,16.18,2.0,0.0
20151001:0500,0.0,0.0,0.0,15.91,1.17,0.0
20151001:0600,0.0,0.0,0.0,15.81,1.17,0.0
20151001:0700,0.0,0.0,0.0,15.94,2.34,0.0
20151001:0800,0.0,0.0,0.0,15.3,0.83,0.0
20151001:0900,0.0,0.0,0.0,15.77,0.28,0.0
20151001:1000,0.0,0.0,0.0,15.05,1.24,0.0
20151001:1100,0.0,0.0,0.0,14.96,0.83,0.0
20151001:1200,0.0,0.0,0.0,15.15,0.62,0.0
20151001:1300,0.0,0.0,0.0,15.38,1.66,0.0
20151001:1400,0.0,0.0,0.0,15.48,1.38,0.0
20151001:1500,56.52,83.04,10.11,15.99,0.21,0.0
20151001:1600,541.74,685.26,21.44,16.36,0.34,0.0
20151001:1700,294.6,368.42,31.88,17.03,0.55,0.0
20151001:1800,321.4,404.97,40.74,18.11,0.9,0.0
20151001:1900,566.14,708.77,46.92,18.47,2.62,0.0
20151001:2000,617.28,776.04,49.12,19.05,2.55,1.0
20151001:2100,627.12,795.85,46.72,19.64,2.28,0.0
20151001:2200,652.29,831.79,40.39,19.9,2.28,0.0
20151001:2300,672.84,851.86,31.44,19.78,2.9,0.0
20151002:0000,650.83,815.25,20.62,19.27,3.17,0.0
20151002:0100,491.49,600.1,9.28,18.42,3.31,0.0
20151002:0200,0.0,0.0,0.0,17.34,3.31,0.0
20151002:0300,0.0,0.0,0.0,16.54,3.45,0.0
20151002:0400,0.0,0.0,0.0,16.15,3.17,0.0
20151002:0500,0.0,0.0,0.0,16.04,2.62,0.0
20151002:0600,0.0,0.0,0.0,15.86,2.14,0.0
20151002:0700,0.0,0.0,0.0,15.51,2.41,0.0
20151002:0800,0.0,0.0,0.0,15.17,2.55,0.0
20151002:0900,0.0,0.0,0.0,14.81,2.34,0.0
20151002:1000,0.0,0.0,0.0,14.22,1.86,0.0
20151002:1100,0.0,0.0,0.0,14.38,1.24,0.0
20151002:1200,0.0,0.0,0.0,15.36,0.62,0.0
20151002:1300,0.0,0.0,0.0,13.33,1.59,0.0
20151002:1400,0.0,0.0,0.0,13.67,2.83,0.0
20151002:1500,472.71,566.38,9.93,14.24,2.83,0.0
20151002:1600,639.75,794.47,21.23,16.07,2.34,0.0
20151002:1700,672.24,848.64,31.64,17.67,2.28,0.0
20151002:1800,659.25,832.04,40.45,19.15,2.83,0.0
20151002:1900,633.54,798.93,46.57,19.88,2.97,0.0
20151002:2000,623.39,784.05,48.73,20.83,3.45,0.0
20151002:2100,640.77,803.49,46.32,21.26,4.34,0.0
20151002:2200,673.98,841.67,40.02,20.97,5.03,0.0
20151002:2300,692.12,861.86,31.1,20.28,5.03,0.0
20151003:0000,666.92,826.61,20.3,19.65,4.69,0.0
20151003:0100,499.69,606.66,8.98,18.89,4.62,0.0
20151003:0200,0.0,0.0,0.0,17.87,4.48,0.0
20151003:0300,0.0,0.0,0.0,17.29,4.07,0.0
20151003:0400,0.0,0.0,0.0,16.85,3.52,0.0
20151003:0500,0.0,0.0,0.0,16.34,2.9,0.0
20151003:0600,0.0,0.0,0.0,15.67,2.34,0.0
20151003:0700,0.0,0.0,0.0,14.85,1.93,0.0
20151003:0800,0.0,0.0,0.0,14.21,1.72,0.0
20151003:0900,0.0,0.0,0.0,13.75,1.72,0.0
20151003:1000,0.0,0.0,0.0,13.54,1.93,0.0
20151003:1100,0.0,0.0,0.0,13.51,1.93,0.0
20151003:1200,0.0,0.0,0.0,13.46,1.66,0.0
20151003:1300,0.0,0.0,0.0,13.37,1.59,0.0
20151003:1400,0.0,0.0,0.0,13.46,1.38,0.0
20151003:1500,479.27,584.04,9.75,13.94,1.1,0.0
20151003:1600,641.64,807.22,21.03,15.38,1.31,0.0
20151003:1700,671.54,855.56,31.4,16.33,1.31,0.0
20151003:1800,663.68,835.83,40.16,17.4,2.34,0.0
20151003:1900,642.41,800.05,46.22,18.41,3.52,0.0
20151003:2000,639.91,785.07,48.34,18.87,5.45,0.0
20151003:2100,662.29,806.82,45.93,18.67,6.97,0.0
20151003:2200,702.05,851.76,39.65,18.39,8.0,0.0
20151003:2300,732.34,879.84,30.75,17.56,9.52,0.0
20151004:0000,714.74,850.72,19.98,16.4,9.79,0.0
20151004:0100,534.19,626.43,8.67,15.44,9.45,0.0
20151004:0200,0.0,0.0,0.0,14.96,7.93,0.0
20151004:0300,0.0,0.0,0.0,14.88,6.07,0.0
20151004:0400,0.0,0.0,0.0,14.99,3.66,0.0
20151004:0500,0.0,0.0,0.0,14.56,1.45,0.0
20151004:0600,0.0,0.0,0.0,14.01,1.38,0.0
20151004:0700,0.0,0.0,0.0,13.55,1.72,0.0
20151004:0800,0.0,0.0,0.0,13.18,1.86,0.0
20151004:0900,0.0,0.0,0.0,12.79,1.66,0.0
20151004:1000,0.0,0.0,0.0,12.95,1.24,0.0
