Latitude (decimal degrees):	37.779
Longitude (decimal degrees):	-122.420
Elevation (m):	19
Radiation database:	PVGIS-NSRDB


Slope: 36 deg. (optimum)
Azimuth: 11 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20151030:0000,348.09,429.51,12.62,19.94,6.97,0.0
20151030:0100,3.32,12.98,1.78,18.56,6.69,0.0
20151030:0200,0.0,0.0,0.0,17.41,6.62,0.0
20151030:0300,0.0,0.0,0.0,16.81,6.14,0.0
20151030:0400,0.0,0.0,0.0,16.36,5.79,0.0
20151030:0500,0.0,0.0,0.0,15.94,5.66,0.0
20151030:0600,0.0,0.0,0.0,15.57,5.24,0.0
20151030:0700,0.0,0.0,0.0,15.65,3.24,0.0
20151030:0800,0.0,0.0,0.0,15.03,2.83,0.0
20151030:0900,0.0,0.0,0.0,14.7,3.66,0.0
20151030:1000,0.0,0.0,0.0,14.45,3.86,0.0
20151030:1100,0.0,0.0,0.0,14.22,3.45,0.0
20151030:1200,0.0,0.0,0.0,13.94,3.17,0.0
20151030:1300,0.0,0.0,0.0,13.26,2.34,0.0
20151030:1400,0.0,0.0,0.0,12.73,1.79,0.0
20151030:1500,37.76,76.75,4.34,12.21,1.79,0.0
20151030:1600,265.45,339.32,14.97,14.27,1.93,0.0
20151030:1700,474.32,589.42,24.44,16.88,1.79,0.0
20151030:1800,625.34,792.74,32.06,18.72,1.93,0.0
20151030:1900,714.47,929.66,37.01,19.98,1.72,0.0
20151030:2000,754.04,987.7,38.48,21.11,2.14,0.0
20151030:2100,745.82,959.44,36.16,21.74,3.38,0.0
20151030:2200,675.72,850.52,30.52,21.76,4.41,0.0
20151030:2300,536.98,663.65,22.4,21.05,4.76,0.0
20151031:0000,331.52,413.5,12.39,19.99,4.07,0.0
20151031:0100,2.4,11.25,1.57,18.79,2.97,0.0
20151031:0200,0.0,0.0,0.0,17.88,2.41,0.0
20151031:0300,0.0,0.0,0.0,17.28,2.07,0.0
20151031:0400,0.0,0.0,0.0,16.63,2.0,0.0
20151031:0500,0.0,0.0,0.0,16.08,2.21,0.0
20151031:0600,0.0,0.0,0.0,15.65,2.41,0.0
20151031:0700,0.0,0.0,0.0,16.01,2.62,0.0
20151031:0800,0.0,0.0,0.0,15.48,2.41,0.0
20151031:0900,0.0,0.0,0.0,14.86,2.07,0.0
20151031:1000,0.0,0.0,0.0,14.36,2.0,0.0
20151031:1100,0.0,0.0,0.0,13.92,1.93,0.0
20151031:1200,0.0,0.0,0.0,14.08,1.59,0.0
20151031:1300,0.0,0.0,0.0,14.64,1.31,0.0
20151031:1400,0.0,0.0,0.0,15.09,1.1,0.0
20151031:1500,34.06,71.37,4.12,14.63,1.17,0.0
20151031:1600,256.16,330.37,14.74,15.14,1.31,0.0
20151031:1700,461.5,576.67,24.18,17.92,1.66,0.0
20151031:1800,616.14,777.62,31.77,19.45,2.41,0.0
20151031:1900,716.81,914.58,36.69,19.2,2.62,0.0
20151031:2000,759.98,973.68,38.15,19.87,3.1,0.0
20151031:2100,744.07,949.82,35.85,20.25,3.31,0.0
20151031:2200,673.06,842.14,30.23,19.98,4.0,0.0
20151031:2300,537.39,659.43,22.14,19.17,4.41,0.0
20151101:0000,333.48,411.84,12.16,18.12,4.34,0.0
20151101:0100,2.0,10.39,1.36,17.01,4.07,0.0
20151101:0200,0.0,0.0,0.0,16.32,3.72,0.0
20151101:0300,0.0,0.0,0.0,16.01,3.66,0.0
20151101:0400,0.0,0.0,0.0,15.76,3.72,0.0
20151101:0500,0.0,0.0,0.0,15.59,3.52,0.0
20151101:0600,0.0,0.0,0.0,15.39,3.45,0.0
20151101:0700,0.0,0.0,0.0,15.29,3.93,0.0
20151101:0800,0.0,0.0,0.0,15.36,3.38,0.0
20151101:0900,0.0,0.0,0.0,15.26,2.62,0.0
20151101:1000,0.0,0.0,0.0,15.14,2.34,0.0
20151101:1100,0.0,0.0,0.0,15.12,1.93,0.0
20151101:1200,0.0,0.0,0.0,14.82,1.66,0.0
20151101:1300,0.0,0.0,0.0,14.71,1.66,0.0
20151101:1400,0.0,0.0,0.0,14.81,1.66,0.0
20151101:1500,30.65,65.51,3.91,14.54,1.72,0.0
20151101:1600,247.57,319.41,14.51,15.76,2.07,0.0
20151101:1700,269.76,334.76,23.91,16.77,2.62,0.0
20151101:1800,242.48,303.99,31.48,17.45,2.41,0.0
20151101:1900,703.83,886.48,36.38,18.19,2.97,0.0
20151101:2000,739.59,941.9,37.83,18.6,2.76,0.0
20151101:2100,97.25,134.53,35.54,18.87,2.62,0.0
20151101:2200,204.43,260.33,29.95,18.99,2.9,0.0
20151101:2300,98.13,134.95,21.89,18.71,3.72,0.0
20151102:0000,35.81,58.97,11.94,17.96,4.07,0.0
20151102:0100,0.0,4.33,1.16,17.18,3.45,0.0
20151102:0200,0.0,0.0,0.0,16.62,2.97,0.0
20151102:0300,0.0,0.0,0.0,16.38,2.62,0.0
20151102:0400,0.0,0.0,0.0,16.33,2.41,0.0
20151102:0500,0.0,0.0,0.0,16.29,2.07,0.0
20151102:0600,0.0,0.0,0.0,16.28,1.79,0.0
20151102:0700,0.0,0.0,0.0,16.41,2.0,0.0
20151102:0800,0.0,0.0,0.0,16.18,2.97,0.0
20151102:0900,0.0,0.0,0.0,15.69,4.83,0.0
20151102:1000,0.0,0.0,0.0,15.07,4.83,0.0
20151102:1100,0.0,0.0,0.0,14.37,5.31,0.0
20151102:1200,0.0,0.0,0.0,13.95,5.24,0.0
20151102:1300,0.0,0.0,0.0,13.8,4.62,0.0
20151102:1400,0.0,0.0,0.0,13.59,4.34,0.0
20151102:1500,0.0,5.53,3.7,13.56,3.59,0.0
20151102:1600,1.48,9.21,14.28,13.61,4.62,0.0
20151102:1700,6.08,17.51,23.65,13.84,5.86,0.0
20151102:1800,288.97,348.58,31.19,14.19,6.9,0.0
20151102:1900,754.95,923.51,36.07,14.64,4.55,0.0
20151102:2000,804.74,984.8,37.51,15.52,5.72,0.0
20151102:2100,548.25,656.53,35.23,15.88,6.83,0.0
20151102:2200,711.34,851.98,29.67,15.73,7.66,0.0
20151102:2300,562.46,665.99,21.64,15.35,8.21,0.0
20151103:0000,342.36,412.24,11.72,15.03,8.07,0.0
20151103:0100,2.48,11.25,0.97,14.6,7.72,0.0
20151103:0200,0.0,0.0,0.0,14.09,7.38,0.0
20151103:0300,0.0,0.0,0.0,13.78,6.97,0.0
20151103:0400,0.0,0.0,0.0,13.49,6.83,0.0
20151103:0500,0.0,0.0,0.0,13.21,6.76,0.0
20151103:0600,0.0,0.0,0.0,12.92,6.69,0.0
20151103:0700,0.0,0.0,0.0,12.78,5.72,0.0
20151103:0800,0.0,0.0,0.0,12.4,5.59,0.0
20151103:0900,0.0,0.0,0.0,12.07,5.24,0.0
20151103:1000,0.0,0.0,0.0,11.78,5.31,0.0
20151103:1100,0.0,0.0,0.0,11.49,5.31,0.0
20151103:1200,0.0,0.0,0.0,11.21,5.03,0.0
20151103:1300,0.0,0.0,0.0,11.0,4.76,0.0
20151103:1400,0.0,0.0,0.0,10.78,4.41,0.0
20151103:1500,33.44,69.83,3.49,10.59,3.93,0.0
20151103:1600,271.65,340.68,14.04,11.34,3.31,0.0
20151103:1700,494.58,596.46,23.4,12.74,3.03,0.0
20151103:1800,656.26,804.16,30.91,14.0,2.97,0.0
20151103:1900,761.39,944.97,35.76,15.15,3.59,0.0
20151103:2000,802.75,1006.84,37.19,15.88,3.59,0.0
20151103:2100,783.76,982.6,34.93,16.39,3.59,0.0
20151103:2200,705.01,870.94,29.4,16.7,4.0,0.0
20151103:2300,562.12,680.81,21.4,16.65,4.83,0.0
20151104:0000,346.79,422.3,11.51,16.17,5.66,0.0
20151104:0100,0.0,0.0,0.0,15.08,5.52,0.0
20151104:0200,0.0,0.0,0.0,14.15,5.45,0.0
20151104:0300,0.0,0.0,0.0,13.57,5.59,0.0
20151104:0400,0.0,0.0,0.0,13.15,5.24,0.0
20151104:0500,0.0,0.0,0.0,12.82,4.69,0.0
20151104:0600,0.0,0.0,0.0,12.53,4.48,0.0
20151104:0700,0.0,0.0,0.0,12.36,3.59,0.0
20151104:0800,0.0,0.0,0.0,11.99,3.59,0.0
20151104:0900,0.0,0.0,0.0,11.63,3.72,0.0
20151104:1000,0.0,0.0,0.0,11.34,3.93,0.0
20151104:1100,0.0,0.0,0.0,11.1,4.0,0.0
20151104:1200,0.0,0.0,0.0,10.88,4.14,0.0
20151104:1300,0.0,0.0,0.0,10.69,4.14,0.0
20151104:1400,0.0,0.0,0.0,10.47,4.0,0.0
20151104:1500,6.63,18.18,3.28,10.27,3.79,0.0
20151104:1600,275.96,345.36,13.81,11.21,3.66,0.0
20151104:1700,503.94,604.8,23.14,12.98,4.0,0.0
20151104:1800,671.29,812.62,30.62,14.26,4.55,0.0
20151104:1900,772.76,953.62,35.45,15.63,4.48,0.0
20151104:2000,813.24,1015.74,36.88,16.36,4.28,0.0
20151104:2100,794.44,991.56,34.63,16.77,4.28,0.0
20151104:2200,712.74,878.79,29.13,16.89,4.41,0.0
20151104:2300,563.69,684.97,21.16,16.71,4.41,0.0
20151105:0000,343.18,420.21,11.3,16.23,4.28,0.0
20151105:0100,0.0,0.0,0.0,15.1,4.14,0.0
20151105:0200,0.0,0.0,0.0,14.02,4.07,0.0
20151105:0300,0.0,0.0,0.0,13.25,3.79,0.0
20151105:0400,0.0,0.0,0.0,12.66,3.38,0.0
20151105:0500,0.0,0.0,0.0,12.0,2.83,0.0
20151105:0600,0.0,0.0,0.0,11.17,2.34,0.0
20151105:0700,0.0,0.0,0.0,12.87,0.14,0.0
20151105:0800,0.0,0.0,0.0,12.59,0.34,0.0
20151105:0900,0.0,0.0,0.0,12.41,0.62,0.0
20151105:1000,0.0,0.0,0.0,12.23,0.83,0.0
20151105:1100,0.0,0.0,0.0,12.06,0.9,0.0
20151105:1200,0.0,0.0,0.0,11.95,0.69,0.0
20151105:1300,0.0,0.0,0.0,11.85,0.69,0.0
20151105:1400,0.0,0.0,0.0,11.79,0.83,0.0
20151105:1500,5.5,16.44,3.07,11.79,0.97,0.0
20151105:1600,237.76,305.12,13.58,12.27,0.69,0.0
20151105:1700,202.11,253.6,22.88,13.34,0.62,0.0
20151105:1800,622.64,782.45,30.34,14.4,1.03,0.0
20151105:1900,716.1,919.96,35.15,14.81,0.97,0.0
20151105:2000,758.59,981.32,36.57,15.47,1.24,0.0
20151105:2100,739.65,955.77,34.34,15.78,1.17,0.0
20151105:2200,667.14,847.18,28.86,15.97,1.31,0.0
20151105:2300,303.91,372.83,20.93,15.85,1.93,0.0
20151106:0000,164.3,209.62,11.1,15.3,2.9,0.0
20151106:0100,0.0,0.0,0.0,14.19,3.38,0.0
20151106:0200,0.0,0.0,0.0,13.26,3.24,0.0
20151106:0300,0.0,0.0,0.0,12.69,2.9,0.0
20151106:0400,0.0,0.0,0.0,12.17,2.55,0.0
20151106:0500,0.0,0.0,0.0,11.6,2.34,0.0
20151106:0600,0.0,0.0,0.0,11.1,2.41,0.0
20151106:0700,0.0,0.0,0.0,10.7,2.28,0.0
20151106:0800,0.0,0.0,0.0,10.18,2.14,0.0
20151106:0900,0.0,0.0,0.0,9.84,1.86,0.0
20151106:1000,0.0,0.0,0.0,9.82,1.72,0.0
20151106:1100,0.0,0.0,0.0,9.87,1.59,0.0
20151106:1200,0.0,0.0,0.0,10.27,1.45,0.0
20151106:1300,0.0,0.0,0.0,11.26,1.24,0.0
20151106:1400,0.0,0.0,0.0,11.35,1.03,0.0
20151106:1500,5.52,16.44,2.86,11.04,0.9,0.0
20151106:1600,260.22,331.5,13.35,11.35,0.76,0.0
20151106:1700,472.18,586.56,22.63,13.17,0.41,0.0
20151106:1800,617.05,793.82,30.06,14.84,0.07,0.0
20151106:1900,720.36,935.05,34.85,15.16,0.69,0.0
20151106:2000,771.23,996.79,36.27,15.9,1.52,0.0
20151106:2100,766.48,973.64,34.05,16.37,2.48,0.0
20151106:2200,691.86,862.46,28.6,16.54,2.97,0.0
20151106:2300,548.3,671.64,20.7,16.4,3.03,0.0
20151107:0000,331.6,408.47,10.91,15.94,2.83,0.0
20151107:0100,0.0,0.0,0.0,14.89,2.69,0.0
20151107:0200,0.0,0.0,0.0,13.85,2.76,0.0
20151107:0300,0.0,0.0,0.0,13.06,2.9,0.0
20151107:0400,0.0,0.0,0.0,12.41,2.83,0.0
20151107:0500,0.0,0.0,0.0,11.8,2.62,0.0
20151107:0600,0.0,0.0,0.0,10.88,1.93,0.0
20151107:0700,0.0,0.0,0.0,11.65,1.24,0.0
20151107:0800,0.0,0.0,0.0,12.25,0.9,0.0
20151107:0900,0.0,0.0,0.0,12.01,0.76,0.0
20151107:1000,0.0,0.0,0.0,11.8,0.83,0.0
20151107:1100,0.0,0.0,0.0,11.66,0.83,0.0
20151107:1200,0.0,0.0,0.0,11.44,1.1,0.0
20151107:1300,0.0,0.0,0.0,10.16,1.38,0.0
20151107:1400,0.0,0.0,0.0,9.37,1.52,0.0
20151107:1500,5.08,15.58,2.65,8.42,1.66,0.0
20151107:1600,259.35,326.57,13.12,9.49,1.31,0.0
20151107:1700,472.75,578.15,22.37,12.01,1.1,0.0
20151107:1800,625.44,784.29,29.78,13.64,0.97,0.0
20151107:1900,732.17,922.31,34.56,14.96,2.14,0.0
20151107:2000,766.99,982.1,35.97,16.23,2.0,0.0
20151107:2100,743.47,958.2,33.77,17.04,1.66,0.0
20151107:2200,667.53,847.45,28.35,17.28,1.72,0.0
20151107:2300,534.21,658.22,20.47,17.08,2.62,0.0
20151108:0000,323.02,397.23,10.71,16.25,3.59,0.0
20151108:0100,0.0,0.0,0.0,14.91,3.59,0.0
20151108:0200,0.0,0.0,0.0,13.81,3.17,0.0
20151108:0300,0.0,0.0,0.0,13.11,2.97,0.0
20151108:0400,0.0,0.0,0.0,12.55,2.76,0.0
20151108:0500,0.0,0.0,0.0,11.95,2.34,0.0
20151108:0600,0.0,0.0,0.0,11.29,1.93,0.0
20151108:0700,0.0,0.0,0.0,10.84,1.86,0.0
20151108:0800,0.0,0.0,0.0,10.64,1.66,0.0
20151108:0900,0.0,0.0,0.0,12.25,1.1,0.0
20151108:1000,0.0,0.0,0.0,12.37,1.1,0.0
20151108:1100,0.0,0.0,0.0,9.82,1.86,0.0
20151108:1200,0.0,0.0,0.0,9.51,2.14,0.0
20151108:1300,0.0,0.0,0.0,9.64,2.28,0.0
20151108:1400,0.0,0.0,0.0,9.88,2.34,0.0
20151108:1500,1.25,8.66,2.44,10.56,2.55,0.0
20151108:1600,46.62,70.95,12.89,12.16,2.97,0.0
20151108:1700,111.43,147.7,22.12,13.83,3.59,0.0
20151108:1800,145.4,187.77,29.51,15.1,4.0,0.0
20151108:1900,139.62,181.39,34.26,14.69,2.97,0.0
20151108:2000,96.26,130.85,35.68,14.44,2.76,0.0
20151108:2100,536.1,651.25,33.5,14.64,3.17,0.0
20151108:2200,418.3,503.65,28.1,14.58,3.52,0.0
20151108:2300,464.8,555.66,20.26,14.37,4.28,0.0
20151109:0000,322.43,390.61,10.53,13.97,4.76,0.0
20151109:0100,0.0,0.0,0.0,13.46,4.9,0.0
20151109:0200,0.0,0.0,0.0,12.94,4.48,0.0
20151109:0300,0.0,0.0,0.0,12.56,3.86,0.0
20151109:0400,0.0,0.0,0.0,12.31,3.66,0.0
20151109:0500,0.0,0.0,0.0,12.07,3.24,0.0
20151109:0600,0.0,0.0,0.0,11.82,3.1,0.0
20151109:0700,0.0,0.0,0.0,11.84,3.66,0.0
20151109:0800,0.0,0.0,0.0,11.66,4.28,0.0
20151109:0900,0.0,0.0,0.0,11.01,3.52,0.0
20151109:1000,0.0,0.0,0.0,10.57,2.55,0.0
20151109:1100,0.0,0.0,0.0,10.27,2.62,0.0
20151109:1200,0.0,0.0,0.0,10.29,3.24,0.0
20151109:1300,0.0,0.0,0.0,9.57,3.79,0.0
20151109:1400,0.0,0.0,0.0,9.75,4.0,0.0
20151109:1500,0.0,0.0,0.0,9.65,3.72,0.0
20151109:1600,0.0,2.76,12.67,10.23,4.41,0.0
20151109:1700,37.91,59.9,21.87,10.79,4.9,0.0
20151109:1800,109.11,143.75,29.23,11.54,4.62,0.0
20151109:1900,116.85,152.96,33.98,11.93,4.21,0.0
20151109:2000,645.11,771.15,35.39,12.2,4.69,0.0
20151109:2100,777.24,938.82,33.22,12.39,4.9,0.0
20151109:2200,697.4,833.72,27.86,12.51,5.1,0.0
20151109:2300,549.62,650.21,20.04,12.67,5.31,0.0
20151110:0000,326.55,391.9,10.35,12.55,5.59,0.0
20151110:0100,0.0,0.0,0.0,11.97,5.59,0.0
20151110:0200,0.0,0.0,0.0,11.49,5.72,0.0
20151110:0300,0.0,0.0,0.0,11.2,5.72,0.0
20151110:0400,0.0,0.0,0.0,10.87,5.31,0.0
20151110:0500,0.0,0.0,0.0,10.58,4.97,0.0
20151110:0600,0.0,0.0,0.0,10.38,4.83,0.0
20151110:0700,0.0,0.0,0.0,10.66,5.03,0.0
20151110:0800,0.0,0.0,0.0,10.34,4.76,0.0
20151110:0900,0.0,0.0,0.0,9.93,4.48,0.0
20151110:1000,0.0,0.0,0.0,9.54,4.07,0.0
20151110:1100,0.0,0.0,0.0,9.04,3.52,0.0
20151110:1200,0.0,0.0,0.0,8.59,3.17,0.0
20151110:1300,0.0,0.0,0.0,8.16,2.83,0.0
20151110:1400,0.0,0.0,0.0,7.67,2.41,0.0
20151110:1500,3.58,12.98,2.02,7.18,2.14,0.0
20151110:1600,257.38,321.93,12.44,8.27,1.86,0.0
20151110:1700,480.73,575.66,21.62,10.06,2.28,0.0
20151110:1800,645.98,782.78,28.96,11.02,2.48,0.0
20151110:1900,745.86,924.27,33.69,12.54,2.48,0.0
20151110:2000,786.28,987.57,35.11,13.25,2.34,0.0
20151110:2100,768.44,963.62,32.96,13.8,2.41,0.0
20151110:2200,695.18,856.44,27.62,14.24,2.97,0.0
20151110:2300,549.67,664.54,19.83,14.24,3.31,0.0
20151111:0000,330.22,401.83,10.17,13.97,3.52,0.0
20151111:0100,0.0,0.0,0.0,13.12,3.72,0.0
20151111:0200,0.0,0.0,0.0,12.34,3.59,0.0
20151111:0300,0.0,0.0,0.0,11.8,3.45,0.0
20151111:0400,0.0,0.0,0.0,11.39,3.31,0.0
20151111:0500,0.0,0.0,0.0,11.03,3.24,0.0
20151111:0600,0.0,0.0,0.0,10.56,2.97,0.0
20151111:0700,0.0,0.0,0.0,11.93,0.9,0.0
20151111:0800,0.0,0.0,0.0,11.7,0.62,0.0
20151111:0900,0.0,0.0,0.0,11.48,1.17,0.0
20151111:1000,0.0,0.0,0.0,8.95,1.79,0.0
20151111:1100,0.0,0.0,0.0,8.3,2.0,0.0
20151111:1200,0.0,0.0,0.0,8.38,1.86,0.0
20151111:1300,0.0,0.0,0.0,8.08,1.86,0.0
20151111:1400,0.0,0.0,0.0,8.21,1.72,0.0
20151111:1500,3.05,12.12,1.82,9.0,1.45,0.0
20151111:1600,258.37,324.61,12.21,8.71,1.45,0.0
20151111:1700,476.55,580.5,21.38,11.52,1.31,0.0
20151111:1800,634.4,789.43,28.7,12.59,1.17,0.0
20151111:1900,739.98,929.33,33.41,12.52,1.66,0.0
20151111:2000,772.78,991.02,34.83,13.66,1.31,0.0
20151111:2100,753.12,965.3,32.7,14.37,1.31,0.0
20151111:2200,685.71,854.45,27.39,14.69,2.21,0.0
20151111:2300,545.06,661.72,19.63,14.56,2.97,0.0
20151112:0000,323.39,394.43,10.0,14.17,3.31,0.0
20151112:0100,0.0,0.0,0.0,13.37,3.59,0.0
20151112:0200,0.0,0.0,0.0,12.59,3.66,0.0
20151112:0300,0.0,0.0,0.0,12.03,3.45,0.0
20151112:0400,0.0,0.0,0.0,11.59,3.38,0.0
20151112:0500,0.0,0.0,0.0,11.11,3.03,0.0
20151112:0600,0.0,0.0,0.0,10.33,2.34,0.0
20151112:0700,0.0,0.0,0.0,10.45,1.45,0.0
20151112:0800,0.0,0.0,0.0,11.49,0.76,0.0
20151112:0900,0.0,0.0,0.0,11.24,0.21,0.0
20151112:1000,0.0,0.0,0.0,10.98,0.83,0.0
20151112:1100,0.0,0.0,0.0,9.81,1.31,0.0
20151112:1200,0.0,0.0,0.0,10.27,1.17,0.0
20151112:1300,0.0,0.0,0.0,9.71,1.03,0.0
20151112:1400,0.0,0.0,0.0,8.74,1.31,0.0
20151112:1500,2.61,11.25,1.61,7.69,1.59,0.0
20151112:1600,249.42,313.41,11.99,8.16,1.31,0.0
20151112:1700,466.26,566.07,21.13,10.73,1.17,0.0
20151112:1800,624.46,770.69,28.43,12.52,1.52,0.0
20151112:1900,729.09,912.44,33.13,13.45,2.0,0.0
20151112:2000,771.76,973.75,34.55,14.58,2.34,0.0
20151112:2100,752.59,950.76,32.44,15.26,2.28,0.0
20151112:2200,677.62,841.95,27.16,15.69,2.69,0.0
20151112:2300,536.65,651.02,19.44,15.72,3.66,0.0
20151113:0000,317.47,388.26,9.84,15.28,4.0,0.0
20151113:0100,0.0,0.0,0.0,14.18,3.86,0.0
20151113:0200,0.0,0.0,0.0,13.2,3.31,0.0
20151113:0300,0.0,0.0,0.0,12.51,2.76,0.0
20151113:0400,0.0,0.0,0.0,11.83,2.62,0.0
20151113:0500,0.0,0.0,0.0,11.12,2.41,0.0
20151113:0600,0.0,0.0,0.0,10.42,1.66,0.0
20151113:0700,0.0,0.0,0.0,12.11,0.83,0.0
20151113:0800,0.0,0.0,0.0,11.85,0.55,0.0
20151113:0900,0.0,0.0,0.0,11.64,0.48,0.0
20151113:1000,0.0,0.0,0.0,11.11,0.55,0.0
20151113:1100,0.0,0.0,0.0,10.94,0.76,0.0
20151113:1200,0.0,0.0,0.0,10.62,0.97,0.0
20151113:1300,0.0,0.0,0.0,9.66,1.24,0.0
20151113:1400,0.0,0.0,0.0,7.82,1.45,0.0
20151113:1500,2.16,10.39,1.41,7.09,1.59,0.0
20151113:1600,245.24,308.2,11.77,8.44,1.79,0.0
20151113:1700,468.55,561.78,20.89,9.78,1.93,0.0
20151113:1800,625.84,765.15,28.17,12.06,2.0,0.0
20151113:1900,728.47,903.88,32.86,14.1,2.76,0.0
20151113:2000,768.32,963.25,34.29,15.53,3.03,0.0
20151113:2100,746.89,937.81,32.19,16.49,3.03,0.0
20151113:2200,666.26,829.61,26.94,17.09,2.97,0.0
20151113:2300,521.57,640.69,19.25,17.11,2.83,0.0
20151114:0000,305.31,378.12,9.68,16.53,2.69,0.0
20151114:0100,0.0,0.0,0.0,15.36,2.62,0.0
20151114:0200,0.0,0.0,0.0,14.12,2.55,0.0
20151114:0300,0.0,0.0,0.0,13.0,2.55,0.0
20151114:0400,0.0,0.0,0.0,12.07,2.55,0.0
20151114:0500,0.0,0.0,0.0,11.08,2.14,0.0
20151114:0600,0.0,0.0,0.0,10.93,1.52,0.0
20151114:0700,0.0,0.0,0.0,10.99,1.38,0.0
20151114:0800,0.0,0.0,0.0,10.96,1.31,0.0
20151114:0900,0.0,0.0,0.0,11.16,1.24,0.0
20151114:1000,0.0,0.0,0.0,10.7,1.24,0.0
20151114:1100,0.0,0.0,0.0,10.4,1.24,0.0
20151114:1200,0.0,0.0,0.0,9.84,1.24,0.0
20151114:1300,0.0,0.0,0.0,9.94,1.17,0.0
20151114:1400,0.0,0.0,0.0,9.51,1.17,0.0
20151114:1500,1.69,9.52,1.2,8.77,1.24,0.0
20151114:1600,244.46,308.54,11.55,8.45,1.1,0.0
20151114:1700,462.26,563.22,20.65,10.6,0.83,0.0
20151114:1800,613.77,768.46,27.92,12.46,0.62,0.0
20151114:1900,715.85,908.69,32.6,13.28,1.1,0.0
20151114:2000,746.21,966.37,34.02,14.37,0.83,0.0
20151114:2100,730.47,940.94,31.95,15.04,1.03,0.0
20151114:2200,665.6,832.71,26.72,15.3,1.93,0.0
20151114:2300,527.99,641.28,19.06,14.99,2.97,0.0
20151115:0000,309.35,376.73,9.53,14.03,3.79,0.0
20151115:0100,0.0,0.0,0.0,12.89,3.38,0.0
20151115:0200,0.0,0.0,0.0,12.23,3.24,0.0
20151115:0300,0.0,0.0,0.0,12.02,3.24,0.0
20151115:0400,0.0,0.0,0.0,12.12,3.52,0.0
20151115:0500,0.0,0.0,0.0,12.26,3.79,0.0
20151115:0600,0.0,0.0,0.0,12.55,4.48,0.0
20151115:0700,0.0,0.0,0.0,12.77,4.55,0.0
20151115:0800,0.0,0.0,0.0,12.82,5.24,0.0
20151115:0900,0.0,0.0,0.0,12.74,5.93,0.0
20151115:1000,0.0,0.0,0.0,12.83,6.62,0.0
20151115:1100,0.0,0.0,0.0,13.05,7.52,0.0
20151115:1200,0.0,0.0,0.0,12.82,6.55,0.0
20151115:1300,0.0,0.0,0.0,12.67,6.83,0.0
20151115:1400,0.0,0.0,0.0,11.92,7.72,0.0
20151115:1500,2.54,11.25,1.0,11.53,7.86,0.0
20151115:1600,239.31,300.84,11.33,11.41,7.59,0.0
20151115:1700,474.15,555.04,20.42,11.58,8.41,0.0
20151115:1800,655.34,762.7,27.66,12.01,9.66,0.0
20151115:1900,768.69,903.06,32.33,12.94,9.93,0.0
20151115:2000,822.92,967.66,33.76,13.06,10.9,0.0
20151115:2100,809.08,947.72,31.71,12.96,11.52,0.0
20151115:2200,627.01,726.49,26.52,12.73,11.52,0.0
20151115:2300,203.88,247.32,18.88,12.34,11.52,0.0
20151116:0000,323.11,382.58,9.38,11.77,11.17,0.0
20151116:0100,0.0,0.0,0.0,11.08,11.1,0.0
20151116:0200,0.0,0.0,0.0,10.64,10.76,0.0
20151116:0300,0.0,0.0,0.0,10.33,10.69,0.0
20151116:0400,0.0,0.0,0.0,10.08,10.83,0.0
20151116:0500,0.0,0.0,0.0,9.77,10.69,0.0
20151116:0600,0.0,0.0,0.0,9.45,10.48,0.0
20151116:0700,0.0,0.0,0.0,9.44,9.86,0.0
20151116:0800,0.0,0.0,0.0,9.06,9.59,0.0
20151116:0900,0.0,0.0,0.0,8.73,9.24,0.0
20151116:1000,0.0,0.0,0.0,8.41,8.69,0.0
20151116:1100,0.0,0.0,0.0,8.13,8.0,0.0
20151116:1200,0.0,0.0,0.0,7.84,7.52,0.0
20151116:1300,0.0,0.0,0.0,7.57,6.97,0.0
20151116:1400,0.0,0.0,0.0,7.33,6.41,0.0
20151116:1500,0.0,0.0,0.0,7.16,6.0,0.0
20151116:1600,251.53,311.38,11.11,7.71,5.66,0.0
20151116:1700,487.0,568.92,20.18,9.16,5.79,0.0
20151116:1800,660.5,777.6,27.41,10.75,5.86,0.0
20151116:1900,771.6,918.24,32.08,12.43,6.9,0.0
20151116:2000,813.1,977.5,33.51,13.5,6.83,0.0
20151116:2100,789.16,950.4,31.48,14.2,6.69,0.0
20151116:2200,702.41,838.7,26.31,14.59,7.03,0.0
20151116:2300,542.28,642.09,18.71,14.59,7.1,0.0
20151117:0000,307.28,371.29,9.24,14.08,6.55,0.0
20151117:0100,0.0,0.0,0.0,12.9,6.97,0.0
20151117:0200,0.0,0.0,0.0,12.12,7.24,0.0
20151117:0300,0.0,0.0,0.0,11.66,7.1,0.0
20151117:0400,0.0,0.0,0.0,11.33,6.55,0.0
20151117:0500,0.0,0.0,0.0,11.03,5.93,0.0
20151117:0600,0.0,0.0,0.0,10.82,5.59,0.0
20151117:0700,0.0,0.0,0.0,10.59,5.24,0.0
20151117:0800,0.0,0.0,0.0,10.51,5.1,0.0
20151117:0900,0.0,0.0,0.0,10.55,5.17,0.0
20151117:1000,0.0,0.0,0.0,10.61,4.97,0.0
20151117:1100,0.0,0.0,0.0,10.59,4.69,0.0
20151117:1200,0.0,0.0,0.0,10.57,4.69,0.0
20151117:1300,0.0,0.0,0.0,10.55,4.83,0.0
