Latitude (decimal degrees):	40.525
Longitude (decimal degrees):	-3.772
Elevation (m):	652
Radiation database:	PVGIS-SARAH2


Slope: 35 deg. (optimum)
Azimuth: -4 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200922:0210,0.0,0.0,0.0,14.54,0.9,0.0
20200922:0310,0.0,0.0,0.0,14.0,0.9,0.0
20200922:0410,0.0,0.0,0.0,13.36,0.97,0.0
20200922:0510,0.0,0.0,0.0,12.65,1.1,0.0
20200922:0610,0.0,0.0,0.0,12.25,1.1,0.0
20200922:0710,151.64,208.97,12.18,13.21,0.76,0.0
20200922:0810,375.99,474.51,23.16,15.91,0.21,0.0
20200922:0910,534.32,683.71,33.31,17.99,0.48,0.0
20200922:1010,681.28,889.21,41.9,19.63,1.24,0.0
20200922:1110,745.78,976.38,47.84,21.01,2.21,0.0
20200922:1210,771.51,1011.25,49.87,22.04,2.76,0.0
20200922:1310,734.1,958.25,47.4,22.94,2.9,0.0
20200922:1410,599.17,769.15,41.13,23.61,3.03,0.0
20200922:1510,499.12,634.8,32.34,23.98,3.31,0.0
20200922:1610,300.17,390.17,22.08,23.84,3.66,0.0
20200922:1710,76.56,122.19,11.04,22.89,3.24,0.0
20200922:1810,0.0,0.0,0.0,21.65,2.55,0.0
20200922:1910,0.0,0.0,0.0,20.28,2.48,0.0
20200922:2010,0.0,0.0,0.0,19.22,2.14,0.0
20200922:2110,0.0,0.0,0.0,18.08,1.79,0.0
20200922:2210,0.0,0.0,0.0,17.09,1.52,0.0
20200922:2310,0.0,0.0,0.0,16.15,1.38,0.0
20200923:0010,0.0,0.0,0.0,15.37,1.38,0.0
20200923:0110,0.0,0.0,0.0,14.68,1.38,0.0
20200923:0210,0.0,0.0,0.0,14.45,1.31,0.0
20200923:0310,0.0,0.0,0.0,14.26,1.24,0.0
20200923:0410,0.0,0.0,0.0,14.04,1.24,0.0
20200923:0510,0.0,0.0,0.0,14.08,1.31,0.0
20200923:0610,0.0,0.0,0.0,13.8,1.38,0.0
20200923:0710,59.94,89.42,11.99,14.39,1.24,0.0
20200923:0810,98.21,134.47,22.95,16.49,1.86,0.0
20200923:0910,253.45,318.21,33.06,17.84,2.55,0.0
20200923:1010,482.78,599.91,41.61,18.99,3.24,0.0
20200923:1110,417.02,521.61,47.5,20.22,3.38,0.0
20200923:1210,633.72,802.71,49.48,21.64,4.07,0.0
20200923:1310,724.86,921.05,47.0,21.85,4.55,0.0
20200923:1410,512.12,638.93,40.75,21.24,4.34,0.0
20200923:1510,318.77,399.86,31.98,20.93,3.79,0.0
20200923:1610,85.82,122.02,21.74,21.29,3.38,0.0
20200923:1710,75.57,120.73,10.72,20.85,2.9,0.0
20200923:1810,0.0,0.0,0.0,19.26,2.69,0.0
20200923:1910,0.0,0.0,0.0,18.87,2.48,0.0
20200923:2010,0.0,0.0,0.0,18.07,2.62,0.0
20200923:2110,0.0,0.0,0.0,17.67,2.41,0.0
20200923:2210,0.0,0.0,0.0,17.15,2.14,0.0
20200923:2310,0.0,0.0,0.0,16.68,2.28,0.0
20200924:0010,0.0,0.0,0.0,16.19,2.07,0.0
20200924:0110,0.0,0.0,0.0,15.97,1.86,0.0
20200924:0210,0.0,0.0,0.0,15.72,1.86,0.0
20200924:0310,0.0,0.0,0.0,15.57,1.79,0.0
20200924:0410,0.0,0.0,0.0,15.5,1.79,0.0
20200924:0510,0.0,0.0,0.0,15.6,1.93,0.0
20200924:0610,0.0,0.0,0.0,15.7,2.07,0.0
20200924:0710,59.92,89.81,11.8,15.74,2.14,0.0
20200924:0810,94.88,130.16,22.74,16.27,3.03,0.0
20200924:0910,105.39,143.05,32.82,17.17,3.59,0.0
20200924:1010,396.47,488.66,41.31,18.25,4.0,0.0
20200924:1110,424.61,526.05,47.15,19.56,4.48,0.0
20200924:1210,401.78,499.29,49.09,20.23,4.83,0.0
20200924:1310,601.44,752.16,46.6,21.12,4.9,0.0
20200924:1410,304.19,382.95,40.37,21.81,4.97,0.0
20200924:1510,505.95,630.95,31.62,22.08,4.76,0.0
20200924:1610,252.31,325.7,21.4,21.85,4.34,0.0
20200924:1710,70.63,113.86,10.39,21.32,3.86,0.0
20200924:1810,0.0,0.0,0.0,20.14,3.03,0.0
20200924:1910,0.0,0.0,0.0,18.85,3.38,0.0
20200924:2010,0.0,0.0,0.0,17.81,3.38,0.0
20200924:2110,0.0,0.0,0.0,16.88,3.24,0.0
20200924:2210,0.0,0.0,0.0,15.85,2.9,0.0
20200924:2310,0.0,0.0,0.0,15.22,2.97,0.0
20200925:0010,0.0,0.0,0.0,14.51,3.17,0.0
20200925:0110,0.0,0.0,0.0,13.77,3.31,0.0
20200925:0210,0.0,0.0,0.0,13.09,3.38,0.0
20200925:0310,0.0,0.0,0.0,12.61,3.31,0.0
20200925:0410,0.0,0.0,0.0,12.1,3.24,0.0
20200925:0510,0.0,0.0,0.0,11.64,3.38,0.0
20200925:0610,0.0,0.0,0.0,11.3,3.59,0.0
20200925:0710,162.96,219.82,11.61,11.2,3.45,0.0
20200925:0810,394.78,473.31,22.53,11.82,4.34,0.0
20200925:0910,614.14,735.0,32.57,12.88,4.69,0.0
20200925:1010,740.69,899.13,41.02,13.98,5.1,0.0
20200925:1110,805.68,993.02,46.79,15.09,5.03,0.0
20200925:1210,806.5,997.48,48.7,15.91,5.24,0.0
20200925:1310,744.31,916.12,46.21,16.33,5.24,0.0
20200925:1410,680.54,832.26,39.99,16.41,5.03,0.0
20200925:1510,526.67,640.24,31.27,16.47,4.69,0.0
20200925:1610,297.92,373.0,21.07,16.29,4.48,0.0
20200925:1710,85.84,136.39,10.07,15.79,4.0,0.0
20200925:1810,0.0,0.0,0.0,14.99,2.83,0.0
20200925:1910,0.0,0.0,0.0,14.76,2.69,0.0
20200925:2010,0.0,0.0,0.0,13.86,2.48,0.0
20200925:2110,0.0,0.0,0.0,13.11,2.34,0.0
20200925:2210,0.0,0.0,0.0,12.37,2.14,0.0
20200925:2310,0.0,0.0,0.0,11.41,1.79,0.0
20200926:0010,0.0,0.0,0.0,10.28,1.66,0.0
20200926:0110,0.0,0.0,0.0,9.46,1.59,0.0
20200926:0210,0.0,0.0,0.0,9.11,1.45,0.0
20200926:0310,0.0,0.0,0.0,8.86,1.31,0.0
20200926:0410,0.0,0.0,0.0,8.62,1.24,0.0
20200926:0510,0.0,0.0,0.0,8.13,1.31,0.0
20200926:0610,0.0,0.0,0.0,7.82,1.31,0.0
20200926:0710,145.81,196.42,11.41,8.3,1.03,0.0
20200926:0810,386.43,467.87,22.31,10.98,1.93,0.0
20200926:0910,562.31,682.55,32.32,12.69,2.48,0.0
20200926:1010,702.7,875.16,40.72,14.39,2.48,0.0
20200926:1110,743.49,939.13,46.44,16.17,2.76,0.0
20200926:1210,759.93,963.98,48.31,17.67,3.24,0.0
20200926:1310,752.43,952.9,45.81,18.55,3.52,0.0
20200926:1410,647.57,807.98,39.61,18.28,3.45,0.0
20200926:1510,484.84,596.39,30.91,17.95,3.72,0.0
20200926:1610,275.46,349.15,20.73,17.7,3.59,0.0
20200926:1710,42.76,69.95,9.74,17.35,3.24,0.0
20200926:1810,0.0,0.0,0.0,16.59,2.69,0.0
20200926:1910,0.0,0.0,0.0,17.4,2.9,0.0
20200926:2010,0.0,0.0,0.0,16.87,2.97,0.0
20200926:2110,0.0,0.0,0.0,16.4,3.03,0.0
20200926:2210,0.0,0.0,0.0,16.05,2.97,0.0
20200926:2310,0.0,0.0,0.0,15.71,2.9,0.0
20200927:0010,0.0,0.0,0.0,15.27,2.97,0.0
20200927:0110,0.0,0.0,0.0,15.08,2.76,0.0
20200927:0210,0.0,0.0,0.0,14.73,2.83,0.0
20200927:0310,0.0,0.0,0.0,14.28,2.62,0.0
20200927:0410,0.0,0.0,0.0,14.09,2.41,0.0
20200927:0510,0.0,0.0,0.0,14.02,2.0,0.0
20200927:0610,0.0,0.0,0.0,13.76,1.45,0.0
20200927:0710,142.86,197.07,11.22,13.59,1.03,0.0
20200927:0810,392.6,484.6,22.1,15.29,2.14,0.0
20200927:0910,500.25,613.81,32.07,16.14,2.83,0.0
20200927:1010,692.87,867.8,40.42,17.22,3.17,0.0
20200927:1110,660.6,828.67,46.09,18.17,3.45,0.0
20200927:1210,735.8,938.42,47.92,19.1,3.24,0.0
20200927:1310,760.54,977.39,45.41,19.78,3.03,0.0
20200927:1410,659.09,835.79,39.23,20.21,3.03,0.0
20200927:1510,522.44,653.4,30.55,20.25,3.24,0.0
20200927:1610,313.4,401.46,20.39,19.78,3.24,0.0
20200927:1710,82.52,136.69,9.42,18.87,2.9,0.0
20200927:1810,0.0,0.0,0.0,17.44,2.14,0.0
20200927:1910,0.0,0.0,0.0,16.36,1.86,0.0
20200927:2010,0.0,0.0,0.0,14.45,1.66,0.0
20200927:2110,0.0,0.0,0.0,12.59,1.45,0.0
20200927:2210,0.0,0.0,0.0,11.35,1.38,0.0
20200927:2310,0.0,0.0,0.0,10.32,1.45,0.0
20200928:0010,0.0,0.0,0.0,9.56,1.45,0.0
20200928:0110,0.0,0.0,0.0,8.93,1.38,0.0
20200928:0210,0.0,0.0,0.0,8.43,1.38,0.0
20200928:0310,0.0,0.0,0.0,8.03,1.31,0.0
20200928:0410,0.0,0.0,0.0,7.74,1.24,0.0
20200928:0510,0.0,0.0,0.0,7.74,1.17,0.0
20200928:0610,0.0,0.0,0.0,7.6,1.1,0.0
20200928:0710,163.38,218.96,11.02,8.07,0.9,0.0
20200928:0810,391.9,484.13,21.88,11.84,0.34,0.0
20200928:0910,581.54,735.7,31.82,14.54,0.48,0.0
20200928:1010,698.41,919.84,40.12,16.65,0.34,0.0
20200928:1110,750.53,1015.09,45.74,18.51,0.34,0.0
20200928:1210,770.15,1055.31,47.52,20.11,0.41,0.0
20200928:1310,736.96,1002.61,45.01,21.35,0.55,0.0
20200928:1410,641.21,851.16,38.85,22.15,0.76,0.0
20200928:1510,499.03,647.07,30.2,22.58,0.97,0.0
20200928:1610,305.54,401.72,20.06,22.57,1.31,0.0
20200928:1710,82.31,140.64,9.1,22.04,1.59,0.0
20200928:1810,0.0,0.0,0.0,20.33,1.79,0.0
20200928:1910,0.0,0.0,0.0,18.51,1.31,0.0
20200928:2010,0.0,0.0,0.0,19.15,0.34,0.0
20200928:2110,0.0,0.0,0.0,18.42,0.69,0.0
20200928:2210,0.0,0.0,0.0,15.15,1.52,0.0
20200928:2310,0.0,0.0,0.0,13.1,1.93,0.0
20200929:0010,0.0,0.0,0.0,12.14,1.79,0.0
20200929:0110,0.0,0.0,0.0,11.59,1.72,0.0
20200929:0210,0.0,0.0,0.0,11.37,1.72,0.0
20200929:0310,0.0,0.0,0.0,11.32,1.72,0.0
20200929:0410,0.0,0.0,0.0,11.21,1.72,0.0
20200929:0510,0.0,0.0,0.0,10.93,1.72,0.0
20200929:0610,0.0,0.0,0.0,10.57,1.72,0.0
20200929:0710,133.54,181.85,10.83,10.38,1.59,0.0
20200929:0810,329.67,409.4,21.66,14.59,0.97,0.0
20200929:0910,559.11,710.57,31.57,17.69,0.97,0.0
20200929:1010,690.78,908.07,39.82,19.74,1.03,0.0
20200929:1110,716.08,958.33,45.38,21.39,1.03,0.0
20200929:1210,607.89,803.4,47.13,22.84,1.1,0.0
20200929:1310,702.8,947.91,44.61,23.96,1.17,0.0
20200929:1410,488.93,638.26,38.47,24.67,1.24,0.0
20200929:1510,481.22,626.99,29.84,24.97,1.38,0.0
20200929:1610,291.06,386.51,19.72,24.8,1.52,0.0
20200929:1710,73.66,127.29,8.77,24.04,1.45,0.0
20200929:1810,0.0,0.0,0.0,22.22,1.31,0.0
20200929:1910,0.0,0.0,0.0,20.02,1.17,0.0
20200929:2010,0.0,0.0,0.0,21.01,0.14,0.0
20200929:2110,0.0,0.0,0.0,19.05,1.03,0.0
20200929:2210,0.0,0.0,0.0,15.83,1.79,0.0
20200929:2310,0.0,0.0,0.0,13.95,2.0,0.0
20200930:0010,0.0,0.0,0.0,12.8,1.79,0.0
20200930:0110,0.0,0.0,0.0,11.99,1.66,0.0
20200930:0210,0.0,0.0,0.0,11.31,1.59,0.0
20200930:0310,0.0,0.0,0.0,10.96,1.52,0.0
20200930:0410,0.0,0.0,0.0,10.87,1.45,0.0
20200930:0510,0.0,0.0,0.0,10.68,1.45,0.0
20200930:0610,0.0,0.0,0.0,10.32,1.45,0.0
20200930:0710,152.55,206.33,10.63,10.14,1.52,0.0
20200930:0810,347.45,432.91,21.44,14.78,0.69,0.0
20200930:0910,532.59,681.57,31.31,18.51,0.62,0.0
20200930:1010,665.16,881.53,39.51,20.85,0.76,0.0
20200930:1110,716.3,957.6,45.03,22.61,1.38,0.0
20200930:1210,758.23,1019.89,46.74,24.02,1.86,0.0
20200930:1310,731.13,975.01,44.22,25.07,2.28,0.0
20200930:1410,638.95,836.71,38.09,25.73,2.62,0.0
20200930:1510,491.43,633.7,29.49,26.0,2.9,0.0
20200930:1610,283.04,374.6,19.39,25.71,2.97,0.0
20200930:1710,64.17,110.93,8.45,24.74,2.41,0.0
20200930:1810,0.0,0.0,0.0,22.64,2.41,0.0
20200930:1910,0.0,0.0,0.0,20.99,2.55,0.0
20200930:2010,0.0,0.0,0.0,19.61,2.34,0.0
20200930:2110,0.0,0.0,0.0,18.06,1.93,0.0
20200930:2210,0.0,0.0,0.0,16.26,1.72,0.0
20200930:2310,0.0,0.0,0.0,14.72,1.66,0.0
20201001:0010,0.0,0.0,0.0,13.6,1.66,0.0
20201001:0110,0.0,0.0,0.0,12.8,1.59,0.0
20201001:0210,0.0,0.0,0.0,12.17,1.52,0.0
20201001:0310,0.0,0.0,0.0,11.53,1.59,0.0
20201001:0410,0.0,0.0,0.0,11.15,1.66,0.0
20201001:0510,0.0,0.0,0.0,10.82,1.59,0.0
20201001:0610,0.0,0.0,0.0,10.39,1.59,0.0
20201001:0710,151.62,206.55,10.43,10.96,1.38,0.0
20201001:0810,288.71,358.55,21.22,14.74,1.31,0.0
20201001:0910,525.92,654.73,31.05,16.78,1.79,0.0
20201001:1010,694.15,887.64,39.21,18.4,2.07,0.0
20201001:1110,636.58,814.42,44.67,19.88,2.28,0.0
20201001:1210,750.57,973.03,46.35,21.25,2.97,0.0
20201001:1310,298.39,379.19,43.82,21.99,3.24,0.0
20201001:1410,556.83,705.62,37.71,22.95,3.59,0.0
20201001:1510,460.39,579.69,29.14,23.08,3.93,0.0
20201001:1610,289.54,376.65,19.06,22.88,4.07,0.0
20201001:1710,47.88,82.83,8.13,21.95,3.72,0.0
20201001:1810,0.0,0.0,0.0,20.17,3.24,0.0
20201001:1910,0.0,0.0,0.0,18.83,2.9,0.0
20201001:2010,0.0,0.0,0.0,17.6,3.03,0.0
20201001:2110,0.0,0.0,0.0,16.7,3.24,0.0
20201001:2210,0.0,0.0,0.0,15.95,3.38,0.0
20201001:2310,0.0,0.0,0.0,15.39,3.52,0.0
20201002:0010,0.0,0.0,0.0,14.83,3.93,0.0
20201002:0110,0.0,0.0,0.0,14.24,4.21,0.0
20201002:0210,0.0,0.0,0.0,13.92,4.55,0.0
20201002:0310,0.0,0.0,0.0,13.33,4.83,0.0
20201002:0410,0.0,0.0,0.0,12.59,5.03,0.0
20201002:0510,0.0,0.0,0.0,12.31,5.93,0.0
20201002:0610,0.0,0.0,0.0,12.39,6.55,0.0
20201002:0710,116.3,160.13,10.23,12.15,5.52,0.0
20201002:0810,91.13,123.18,21.0,11.91,4.83,0.0
20201002:0910,38.72,61.31,30.79,12.38,4.0,0.0
20201002:1010,44.63,68.74,38.9,13.1,4.55,0.0
20201002:1110,248.95,302.9,44.31,11.7,5.52,0.0
20201002:1210,213.28,261.66,45.96,10.6,4.69,0.0
20201002:1310,731.39,879.25,43.43,11.83,5.1,0.0
20201002:1410,640.32,766.15,37.34,13.0,5.31,0.0
20201002:1510,445.78,529.36,28.78,12.95,6.14,0.0
20201002:1610,305.29,377.99,18.72,13.47,5.52,0.0
20201002:1710,68.8,115.82,7.81,12.97,5.17,0.0
20201002:1810,0.0,0.0,0.0,11.88,4.69,0.0
20201002:1910,0.0,0.0,0.0,11.38,4.0,0.0
20201002:2010,0.0,0.0,0.0,10.73,3.59,0.0
20201002:2110,0.0,0.0,0.0,10.18,3.31,0.0
20201002:2210,0.0,0.0,0.0,9.73,3.1,0.0
20201002:2310,0.0,0.0,0.0,9.19,3.17,0.0
20201003:0010,0.0,0.0,0.0,9.12,3.31,0.0
20201003:0110,0.0,0.0,0.0,9.25,3.24,0.0
20201003:0210,0.0,0.0,0.0,8.97,3.52,0.0
20201003:0310,0.0,0.0,0.0,8.78,3.45,0.0
20201003:0410,0.0,0.0,0.0,8.39,3.31,0.0
20201003:0510,0.0,0.0,0.0,8.08,3.1,0.0
20201003:0610,0.0,0.0,0.0,7.89,2.9,0.0
20201003:0710,145.3,194.78,10.02,7.99,2.34,0.0
20201003:0810,407.68,486.02,20.77,9.52,3.17,0.0
20201003:0910,610.39,726.45,30.53,11.23,4.28,0.0
20201003:1010,720.14,873.58,38.6,12.54,4.14,0.0
20201003:1110,618.26,750.23,43.96,14.0,4.34,0.0
20201003:1210,793.27,984.88,45.57,15.3,4.34,0.0
20201003:1310,680.44,838.61,43.04,16.27,4.34,0.0
20201003:1410,524.79,640.3,36.96,16.97,4.55,0.0
20201003:1510,478.59,583.97,28.43,17.0,4.34,0.0
20201003:1610,276.19,349.29,18.39,16.6,4.07,0.0
20201003:1710,62.24,106.51,7.5,15.66,3.31,0.0
20201003:1810,0.0,0.0,0.0,14.22,2.9,0.0
20201003:1910,0.0,0.0,0.0,13.52,2.21,0.0
20201003:2010,0.0,0.0,0.0,12.71,2.0,0.0
20201003:2110,0.0,0.0,0.0,11.76,1.86,0.0
20201003:2210,0.0,0.0,0.0,10.65,1.86,0.0
20201003:2310,0.0,0.0,0.0,9.39,1.86,0.0
20201004:0010,0.0,0.0,0.0,8.46,1.79,0.0
20201004:0110,0.0,0.0,0.0,7.99,1.79,0.0
20201004:0210,0.0,0.0,0.0,7.53,1.66,0.0
20201004:0310,0.0,0.0,0.0,7.22,1.79,0.0
20201004:0410,0.0,0.0,0.0,6.7,1.86,0.0
20201004:0510,0.0,0.0,0.0,6.5,2.0,0.0
20201004:0610,0.0,0.0,0.0,6.27,2.28,0.0
20201004:0710,82.93,116.41,9.82,8.15,2.55,0.0
20201004:0810,184.26,227.8,20.55,9.52,2.9,0.0
20201004:0910,144.89,184.14,30.27,10.47,3.24,0.0
20201004:1010,426.32,509.8,38.29,11.76,3.66,0.0
20201004:1110,804.42,988.22,43.6,13.54,4.48,0.0
20201004:1210,661.05,807.76,45.18,15.41,4.83,0.0
20201004:1310,543.9,662.48,42.64,16.43,4.9,0.0
20201004:1410,471.32,573.39,36.59,17.24,5.17,0.0
20201004:1510,309.87,380.03,28.08,16.89,5.03,0.0
20201004:1610,240.85,305.72,18.07,16.71,4.55,0.0
20201004:1710,32.99,58.64,7.18,16.06,3.45,0.0
20201004:1810,0.0,0.0,0.0,14.88,2.83,0.0
20201004:1910,0.0,0.0,0.0,14.02,2.0,0.0
20201004:2010,0.0,0.0,0.0,13.11,1.79,0.0
20201004:2110,0.0,0.0,0.0,12.34,1.86,0.0
20201004:2210,0.0,0.0,0.0,11.34,2.0,0.0
20201004:2310,0.0,0.0,0.0,10.59,2.07,0.0
20201005:0010,0.0,0.0,0.0,10.34,2.14,0.0
20201005:0110,0.0,0.0,0.0,9.91,2.14,0.0
20201005:0210,0.0,0.0,0.0,9.38,2.07,0.0
20201005:0310,0.0,0.0,0.0,8.8,1.93,0.0
20201005:0410,0.0,0.0,0.0,8.34,1.86,0.0
20201005:0510,0.0,0.0,0.0,7.91,1.79,0.0
20201005:0610,0.0,0.0,0.0,7.49,1.72,0.0
20201005:0710,156.13,209.34,9.62,8.16,1.79,0.0
20201005:0810,397.84,479.74,20.32,10.54,2.14,0.0
20201005:0910,586.03,709.2,30.01,12.15,2.69,0.0
20201005:1010,692.73,859.46,37.98,13.81,2.48,0.0
20201005:1110,724.06,916.86,43.24,15.32,2.14,0.0
20201005:1210,772.55,991.21,44.79,16.71,2.28,0.0
20201005:1310,753.2,960.22,42.25,17.46,2.62,0.0
20201005:1410,657.19,827.18,36.22,17.99,2.62,0.0
20201005:1510,502.05,625.24,27.74,18.5,2.62,0.0
20201005:1610,289.19,371.87,17.74,18.45,2.55,0.0
20201005:1710,58.24,104.12,6.87,17.8,1.86,0.0
20201005:1810,0.0,0.0,0.0,16.48,1.24,0.0
20201005:1910,0.0,0.0,0.0,14.46,1.31,0.0
20201005:2010,0.0,0.0,0.0,13.04,1.38,0.0
20201005:2110,0.0,0.0,0.0,12.16,1.31,0.0
20201005:2210,0.0,0.0,0.0,11.5,1.31,0.0
20201005:2310,0.0,0.0,0.0,10.81,1.31,0.0
20201006:0010,0.0,0.0,0.0,10.13,1.38,0.0
20201006:0110,0.0,0.0,0.0,9.7,1.38,0.0
20201006:0210,0.0,0.0,0.0,9.87,1.17,0.0
20201006:0310,0.0,0.0,0.0,9.79,1.1,0.0
20201006:0410,0.0,0.0,0.0,9.84,1.03,0.0
20201006:0510,0.0,0.0,0.0,9.85,1.1,0.0
20201006:0610,0.0,0.0,0.0,10.45,0.9,0.0
20201006:0710,141.84,193.95,9.41,10.34,0.83,0.0
20201006:0810,375.63,466.06,20.09,12.91,0.28,0.0
20201006:0910,554.95,703.86,29.75,15.48,0.34,0.0
20201006:1010,674.73,874.97,37.67,17.49,0.9,0.0
20201006:1110,735.09,971.51,42.89,19.43,1.17,0.0
20201006:1210,735.34,971.15,44.41,21.54,1.79,0.0
20201006:1310,684.99,897.89,41.86,22.86,2.07,0.0
20201006:1410,443.68,567.45,35.84,23.72,2.21,0.0
20201006:1510,288.37,370.31,27.39,24.13,2.55,0.0
20201006:1610,252.78,334.43,17.41,23.74,2.48,0.0
20201006:1710,40.12,74.79,6.56,22.73,1.79,0.0
20201006:1810,0.0,0.0,0.0,20.88,1.79,0.0
20201006:1910,0.0,0.0,0.0,19.22,1.66,0.0
20201006:2010,0.0,0.0,0.0,16.9,1.72,0.0
20201006:2110,0.0,0.0,0.0,15.0,1.79,0.0
20201006:2210,0.0,0.0,0.0,13.54,1.79,0.0
20201006:2310,0.0,0.0,0.0,12.39,1.79,0.0
20201007:0010,0.0,0.0,0.0,11.56,1.79,0.0
20201007:0110,0.0,0.0,0.0,10.95,1.72,0.0
20201007:0210,0.0,0.0,0.0,10.41,1.72,0.0
20201007:0310,0.0,0.0,0.0,9.97,1.86,0.0
20201007:0410,0.0,0.0,0.0,9.7,1.86,0.0
20201007:0510,0.0,0.0,0.0,9.41,1.79,0.0
20201007:0610,0.0,0.0,0.0,9.05,1.66,0.0
20201007:0710,141.49,192.19,9.2,9.23,1.45,0.0
20201007:0810,375.28,461.24,19.86,12.97,1.17,0.0
20201007:0910,558.51,704.29,29.48,16.46,0.97,0.0
20201007:1010,666.33,874.38,37.36,19.02,0.69,0.0
20201007:1110,726.33,978.36,42.53,20.85,0.69,0.0
20201007:1210,735.8,1000.28,44.02,22.26,0.76,0.0
20201007:1310,698.79,945.55,41.48,23.18,0.76,0.0
20201007:1410,605.53,804.97,35.48,23.87,0.76,0.0
20201007:1510,460.48,600.97,27.05,24.13,0.76,0.0
20201007:1610,262.95,351.62,17.09,23.96,0.97,0.0
20201007:1710,46.26,87.1,6.25,23.19,1.31,0.0
20201007:1810,0.0,0.0,0.0,21.44,1.45,0.0
20201007:1910,0.0,0.0,0.0,20.87,0.9,0.0
20201007:2010,0.0,0.0,0.0,20.99,0.76,0.0
20201007:2110,0.0,0.0,0.0,17.78,1.52,0.0
20201007:2210,0.0,0.0,0.0,15.46,2.07,0.0
20201007:2310,0.0,0.0,0.0,14.12,2.07,0.0
20201008:0010,0.0,0.0,0.0,13.27,2.0,0.0
20201008:0110,0.0,0.0,0.0,12.85,2.07,0.0
20201008:0210,0.0,0.0,0.0,12.47,2.14,0.0
20201008:0310,0.0,0.0,0.0,12.05,2.14,0.0
20201008:0410,0.0,0.0,0.0,11.67,2.07,0.0
20201008:0510,0.0,0.0,0.0,11.39,1.93,0.0
20201008:0610,0.0,0.0,0.0,11.25,1.79,0.0
20201008:0710,154.96,211.25,9.0,11.07,1.59,0.0
20201008:0810,335.64,415.84,19.63,14.64,1.17,0.0
20201008:0910,477.52,599.75,29.21,17.84,1.17,0.0
20201008:1010,686.67,900.04,37.05,19.79,1.1,0.0
20201008:1110,717.48,953.61,42.17,21.48,1.31,0.0
20201008:1210,571.85,747.45,43.64,22.95,1.38,0.0
20201008:1310,432.67,558.59,41.09,23.99,1.59,0.0
20201008:1410,365.4,470.25,35.11,24.59,1.86,0.0
20201008:1510,347.83,447.26,26.7,24.53,1.93,0.0
20201008:1610,189.62,255.13,16.77,24.29,1.72,0.0
20201008:1710,43.67,83.6,5.94,23.46,1.17,0.0
20201008:1810,0.0,0.0,0.0,21.8,0.76,0.0
20201008:1910,0.0,0.0,0.0,21.51,0.48,0.0
20201008:2010,0.0,0.0,0.0,20.78,0.62,0.0
20201008:2110,0.0,0.0,0.0,17.61,1.52,0.0
20201008:2210,0.0,0.0,0.0,14.85,1.93,0.0
20201008:2310,0.0,0.0,0.0,13.53,1.86,0.0
20201009:0010,0.0,0.0,0.0,12.54,1.79,0.0
20201009:0110,0.0,0.0,0.0,11.73,1.79,0.0
20201009:0210,0.0,0.0,0.0,11.12,1.72,0.0
20201009:0310,0.0,0.0,0.0,10.74,1.72,0.0
20201009:0410,0.0,0.0,0.0,10.47,1.66,0.0
20201009:0510,0.0,0.0,0.0,10.41,1.59,0.0
20201009:0610,0.0,0.0,0.0,10.55,1.52,0.0
20201009:0710,137.11,187.43,8.79,10.16,1.45,0.0
20201009:0810,365.01,453.34,19.39,14.19,0.69,0.0
20201009:0910,541.66,694.38,28.95,18.33,0.48,0.0
20201009:1010,660.99,876.07,36.74,20.65,0.62,0.0
20201009:1110,728.3,980.37,41.82,22.54,1.1,0.0
20201009:1210,741.83,1000.9,43.25,24.06,1.52,0.0
20201009:1310,687.21,918.11,40.7,25.12,1.72,0.0
20201009:1410,588.94,774.74,34.74,25.78,1.79,0.0
20201009:1510,445.93,579.92,26.36,26.01,1.72,0.0
20201009:1610,96.65,138.82,16.45,25.79,1.59,0.0
20201009:1710,33.14,67.73,5.64,24.77,1.59,0.0
20201009:1810,0.0,0.0,0.0,22.47,1.45,0.0
20201009:1910,0.0,0.0,0.0,21.27,1.17,0.0
20201009:2010,0.0,0.0,0.0,21.1,0.76,0.0
20201009:2110,0.0,0.0,0.0,18.14,1.31,0.0
20201009:2210,0.0,0.0,0.0,15.41,1.79,0.0
20201009:2310,0.0,0.0,0.0,14.03,1.79,0.0
20201010:0010,0.0,0.0,0.0,13.21,1.72,0.0
20201010:0110,0.0,0.0,0.0,12.6,1.79,0.0
20201010:0210,0.0,0.0,0.0,12.13,1.93,0.0
20201010:0310,0.0,0.0,0.0,11.96,2.14,0.0
20201010:0410,0.0,0.0,0.0,11.74,2.21,0.0
20201010:0510,0.0,0.0,0.0,11.63,2.28,0.0
20201010:0610,0.0,0.0,0.0,11.62,2.28,0.0
20201010:0710,127.09,175.79,8.58,12.16,2.48,0.0
20201010:0810,370.69,454.29,19.16,14.79,2.69,0.0
20201010:0910,561.81,691.7,28.68,16.9,3.1,0.0
20201010:1010,688.15,867.34,36.42,18.95,3.24,0.0
20201010:1110,757.66,976.91,41.46,20.74,3.1,0.0
20201010:1210,757.66,989.77,42.87,22.05,2.76,0.0
20201010:1310,715.75,933.96,40.32,22.9,2.62,0.0
20201010:1410,612.55,788.52,34.38,23.36,2.62,0.0
20201010:1510,460.84,585.38,26.02,23.14,2.76,0.0
